yearmonth	actor1	actor2	impressionVal	accumulativeVal	deepVal	windowMeanVal	meanVal	interactionVal
200405	CHN	USA	2.140370747980156	0.03180626615485687	1.1448088385764692	1.6006721965464106	1.4259999999999993	0.8944916176033859
200406	CHN	USA	2.453378679507738	1.9044392382003945	1.589848495920177	1.6655518158073281	1.828191489361698	1.840265438661634
200407	CHN	USA	1.8278456535659005	2.9716494287416104	0.8179314131091044	1.4537707441319174	1.1071207430340548	1.8790898865055339
200408	CHN	USA	1.2775915189781524	3.785813488855661	0.5499890322045627	1.2266607610523914	0.7446700507614216	0.6294571937084182
200409	CHN	USA	2.167695792210839	1.971630264517208	1.6930364721971298	1.2244297217103266	1.8214983713355035	1.134555607088706
200410	CHN	USA	3.2131931358817174	0.9925314395478587	2.2882918852321	1.7096287307105884	2.56271777003484	1.2877487207592224
200411	CHN	USA	3.2067782939059146	0.475491641289569	1.8124434618693988	2.1994806942643126	2.214225941422594	0.4319020651531166
200412	CHN	USA	2.576730120605735	0.6608207343798617	1.2530673430538841	2.132400777382363	1.620258620689654	0.9565869783350232
200501	CHN	USA	2.796607428484231	0.6472424434905163	1.7872513774792071	1.9657662108213358	2.062814070351759	0.5772629675669894
200502	CHN	USA	2.608131929492923	0.3723177360165615	1.4672562121293045	1.8256198910966444	1.79378698224852	2.5135428522046843
200503	CHN	USA	2.4909179614895343	0.16848218199524367	1.4201920398929992	1.8579974523160343	1.7173913043478235	3.069871726542905
200504	CHN	USA	2.7848184549519783	2.3462842108749693	1.7814834952593737	1.857843742590938	2.0623529411764707	0.351634474205707
200505	CHN	USA	2.1630428285438796	2.487668274623061	1.0106964415370616	1.7062915601023	1.3391304347826063	2.597417827788107
200506	CHN	USA	2.4217055199141067	2.5035037526432036	1.5595407164219093	1.731161125319692	1.7919999999999991	1.362239990407862
200507	CHN	USA	2.789229563816794	0.5565562450124715	1.8063605523924844	1.739922266139655	2.08863636363636	5.895289717523281
200508	CHN	USA	3.4007959224053677	0.7612892989003268	2.2274227637036397	2.1472491582491564	2.5611111111111096	6.568184458415859
200509	CHN	USA	3.2945865415901907	3.0519863877328683	1.8688598491728754	2.3085253115954854	2.2758284600389866	7.458967134528205
200510	CHN	USA	3.4662065963300375	5.332001568741674	2.114486114122485	2.4424516355377843	2.4904153354632568	2.08781834156552
200511	CHN	USA	3.604658202207643	5.341307425353698	2.1888390329132172	2.451926891239456	2.5895368782161245	9.15226158399237
200512	CHN	USA	2.292699770337603	3.017629380474339	0.8056150712658008	2.101575662818052	1.2247747747747753	0.6403528931092977
200601	CHN	USA	3.0535142259751606	0.4328114794900801	2.1803885805337595	2.073854800081215	2.407252747252745	4.709438997255042
200602	CHN	USA	3.035086057031737	0.032611546476199384	1.7838154620948192	1.9277986476933828	2.151368421052628	3.213766517175923
200603	CHN	USA	2.7424618458080623	0.2636693564919916	1.4663233215191482	2.1266784365731723	1.8214141414141432	5.814150425325831
200604	CHN	USA	2.8652203634433406	2.3520445571189232	1.7711741886817922	2.0156281196246595	2.074101796407206	25.68953551127642
200605	CHN	USA	2.966548963559	2.353430378097852	1.7963037251655767	2.0080116365565246	2.1285189718482247	3.4791501526029505
200606	CHN	USA	3.1290885393164314	4.381599837399536	1.90349683115661	2.1504007761797066	2.2485815602836894	3.2374185760319927
200607	CHN	USA	3.5607393501117595	2.292639924466114	2.273542143874239	2.337974687181228	2.63682352941177	3.5262635800380986
200608	CHN	USA	3.083118307971061	2.2838231153037634	1.6034332711054051	2.3032761425172112	2.024423337856174	1.6215902306524055
200609	CHN	USA	2.6389599658112894	0.0290842201210287	1.3934280348584038	2.132115203511816	1.7350987432675042	4.226957298805182
200610	CHN	USA	3.2099793079003685	0.38942537172500374	2.1707850857894977	2.072790885278774	2.458850574712645	5.445345447620576
200611	CHN	USA	3.3421340717394816	0.44184984812116423	2.005824052795704	2.195005563727427	2.391067373202133	5.282126670590251
200612	CHN	USA	3.4790339783217608	2.928551302083067	2.086763758879352	2.442314991647271	2.4770270270270367	7.649809025927294
200701	CHN	USA	3.309584456220895	2.568018963505545	1.8860453909592914	2.385089132003254	2.287172995780592	4.348074537837382
200702	CHN	USA	2.913324545075987	2.7683993868426344	1.5665142437949835	2.2355180860770587	1.9423542354235477	2.477352108291544
200703	CHN	USA	2.736639021033436	2.182110211404154	1.5707964648362933	2.041074203992728	1.8936953807740449	6.015470065510235
200704	CHN	USA	2.2858833339663023	2.1818411435453013	1.1838270835713773	1.7762861556143195	1.4928088506453658	3.0221616375432916
200705	CHN	USA	2.742927388467247	4.033001355501757	1.8305700450111553	1.8226648246265018	2.081490242460095	3.725241441247182
200706	CHN	USA	2.4018262517943194	2.104995074205694	1.2677140134210747	1.7228731501587473	1.5943203573707805	3.0170026848205636
200707	CHN	USA	2.59222675473146	2.112555582976914	1.610730117480758	1.8519066551299324	1.8799093655589214	2.568463638797635
200708	CHN	USA	2.3541205611377976	0.22854979207767934	1.3002446017559988	1.6914795697818643	1.6002089864158908	1.9561642671385422
200709	CHN	USA	2.8564833009653463	2.4154980746484394	1.8965302596137417	1.8808600678166336	2.1624618514750886	5.537882864144314
200710	CHN	USA	2.0813221050255204	2.5597034754613754	0.8971592476212138	1.6667138546287694	1.2374707259953288	5.197589997851995
200711	CHN	USA	2.1734160686749884	2.5600587993841777	1.3458323503270804	1.65525995260172	1.5658472803347419	4.308415800889226
200712	CHN	USA	2.6003640410157542	0.4311018296854071	1.7334353578941508	1.5949235291208315	1.9814525810324244	4.6281018116576895
