Tue May  9 22:45:58 2023	Record: 293 moving-out, 3002 moving-in and 5440 deletes made while the cleansing of 20131114 day data.
Tue May  9 22:46:00 2023	Record: 185 moving-out, 2354 moving-in and 5030 deletes made while the cleansing of 20131115 day data.
Tue May  9 22:46:03 2023	Record: 170 moving-out, 2497 moving-in and 2371 deletes made while the cleansing of 20131116 day data.
Tue May  9 22:46:06 2023	Record: 176 moving-out, 3310 moving-in and 3293 deletes made while the cleansing of 20131117 day data.
Tue May  9 22:46:08 2023	Record: 352 moving-out, 3930 moving-in and 5078 deletes made while the cleansing of 20131118 day data.
Tue May  9 22:46:15 2023	Record: 406 moving-out, 3990 moving-in and 5493 deletes made while the cleansing of 20131119 day data.
Tue May  9 22:46:18 2023	Record: 318 moving-out, 3933 moving-in and 6152 deletes made while the cleansing of 20131120 day data.
Tue May  9 22:46:21 2023	Record: 291 moving-out, 3098 moving-in and 5553 deletes made while the cleansing of 20131121 day data.
Tue May  9 22:46:23 2023	Record: 228 moving-out, 2293 moving-in and 4753 deletes made while the cleansing of 20131122 day data.
Tue May  9 22:46:25 2023	Record: 135 moving-out, 1287 moving-in and 2647 deletes made while the cleansing of 20131123 day data.
Tue May  9 22:46:27 2023	Record: 155 moving-out, 1806 moving-in and 3147 deletes made while the cleansing of 20131124 day data.
Tue May  9 22:46:29 2023	Record: 232 moving-out, 1539 moving-in and 5417 deletes made while the cleansing of 20131125 day data.
Tue May  9 22:46:31 2023	Record: 224 moving-out, 1875 moving-in and 5732 deletes made while the cleansing of 20131126 day data.
Tue May  9 22:46:34 2023	Record: 197 moving-out, 2184 moving-in and 5915 deletes made while the cleansing of 20131127 day data.
Tue May  9 22:46:39 2023	Record: 238 moving-out, 2417 moving-in and 4464 deletes made while the cleansing of 20131128 day data.
Tue May  9 22:46:42 2023	Record: 182 moving-out, 1678 moving-in and 4139 deletes made while the cleansing of 20131129 day data.
Tue May  9 22:46:44 2023	Record: 0 moving-out, 1425 moving-in and 4 deletes made while the cleansing of 20131130 day data.
Tue May  9 22:46:46 2023	Record: 14 moving-out, 888 moving-in and 779 deletes made while the cleansing of 20131201 day data.
Tue May  9 22:46:49 2023	Record: 0 moving-out, 2455 moving-in and 0 deletes made while the cleansing of 20131202 day data.
Tue May  9 22:46:51 2023	Record: 0 moving-out, 3178 moving-in and 0 deletes made while the cleansing of 20131203 day data.
Tue May  9 22:46:52 2023	Record: 104 moving-out, 3370 moving-in and 1994 deletes made while the cleansing of 20131204 day data.
Tue May  9 22:46:55 2023	Record: 419 moving-out, 2924 moving-in and 5816 deletes made while the cleansing of 20131205 day data.
Tue May  9 22:46:58 2023	Record: 264 moving-out, 2554 moving-in and 5174 deletes made while the cleansing of 20131206 day data.
Tue May  9 22:47:03 2023	Record: 186 moving-out, 1678 moving-in and 3463 deletes made while the cleansing of 20131207 day data.
Tue May  9 22:47:05 2023	Record: 122 moving-out, 2976 moving-in and 1479 deletes made while the cleansing of 20131208 day data.
Tue May  9 22:47:08 2023	Record: 690 moving-out, 3855 moving-in and 5867 deletes made while the cleansing of 20131209 day data.
Tue May  9 22:47:11 2023	Record: 359 moving-out, 3310 moving-in and 6303 deletes made while the cleansing of 20131210 day data.
Tue May  9 22:47:13 2023	Record: 277 moving-out, 3630 moving-in and 4850 deletes made while the cleansing of 20131211 day data.
Tue May  9 22:47:15 2023	Record: 256 moving-out, 2506 moving-in and 5757 deletes made while the cleansing of 20131212 day data.
Tue May  9 22:47:21 2023	Record: 216 moving-out, 1849 moving-in and 4668 deletes made while the cleansing of 20131213 day data.
Tue May  9 22:47:24 2023	Record: 272 moving-out, 1973 moving-in and 2675 deletes made while the cleansing of 20131214 day data.
Tue May  9 22:47:27 2023	Record: 211 moving-out, 2810 moving-in and 3125 deletes made while the cleansing of 20131215 day data.
Tue May  9 22:47:30 2023	Record: 331 moving-out, 3514 moving-in and 5622 deletes made while the cleansing of 20131216 day data.
Tue May  9 22:47:33 2023	Record: 181 moving-out, 2705 moving-in and 5621 deletes made while the cleansing of 20131217 day data.
Tue May  9 22:47:35 2023	Record: 220 moving-out, 1722 moving-in and 4861 deletes made while the cleansing of 20131218 day data.
Tue May  9 22:47:37 2023	Record: 243 moving-out, 1932 moving-in and 4209 deletes made while the cleansing of 20131219 day data.
Tue May  9 22:47:38 2023	Record: 171 moving-out, 1388 moving-in and 4246 deletes made while the cleansing of 20131220 day data.
Tue May  9 22:47:39 2023	Record: 138 moving-out, 1389 moving-in and 2821 deletes made while the cleansing of 20131221 day data.
Tue May  9 22:47:41 2023	Record: 114 moving-out, 1421 moving-in and 2579 deletes made while the cleansing of 20131222 day data.
Tue May  9 22:47:42 2023	Record: 165 moving-out, 1686 moving-in and 3981 deletes made while the cleansing of 20131223 day data.
Tue May  9 22:47:47 2023	Record: 68 moving-out, 1237 moving-in and 3041 deletes made while the cleansing of 20131224 day data.
Tue May  9 22:47:49 2023	Record: 97 moving-out, 1070 moving-in and 2023 deletes made while the cleansing of 20131225 day data.
Tue May  9 22:47:53 2023	Record: 82 moving-out, 1286 moving-in and 2975 deletes made while the cleansing of 20131226 day data.
Tue May  9 22:47:55 2023	Record: 83 moving-out, 1426 moving-in and 3015 deletes made while the cleansing of 20131227 day data.
Tue May  9 22:47:57 2023	Record: 62 moving-out, 1800 moving-in and 2091 deletes made while the cleansing of 20131228 day data.
Tue May  9 22:47:59 2023	Record: 82 moving-out, 2122 moving-in and 1930 deletes made while the cleansing of 20131229 day data.
Tue May  9 22:48:04 2023	Record: 109 moving-out, 2407 moving-in and 2692 deletes made while the cleansing of 20131230 day data.
Tue May  9 22:48:05 2023	Record: 145 moving-out, 2065 moving-in and 2689 deletes made while the cleansing of 20131231 day data.
Tue May  9 22:48:07 2023	Record: 133 moving-out, 1957 moving-in and 2246 deletes made while the cleansing of 20140101 day data.
Tue May  9 22:48:10 2023	Record: 184 moving-out, 2149 moving-in and 3582 deletes made while the cleansing of 20140102 day data.
Tue May  9 22:48:12 2023	Record: 104 moving-out, 2059 moving-in and 3412 deletes made while the cleansing of 20140103 day data.
Tue May  9 22:48:15 2023	Record: 152 moving-out, 2016 moving-in and 2109 deletes made while the cleansing of 20140104 day data.
Tue May  9 22:48:21 2023	Record: 173 moving-out, 2926 moving-in and 2833 deletes made while the cleansing of 20140105 day data.
Tue May  9 22:48:22 2023	Record: 240 moving-out, 3653 moving-in and 4754 deletes made while the cleansing of 20140106 day data.
Tue May  9 22:48:24 2023	Record: 249 moving-out, 3617 moving-in and 5004 deletes made while the cleansing of 20140107 day data.
Tue May  9 22:48:27 2023	Record: 219 moving-out, 3632 moving-in and 4868 deletes made while the cleansing of 20140108 day data.
Tue May  9 22:48:30 2023	Record: 184 moving-out, 2926 moving-in and 5309 deletes made while the cleansing of 20140109 day data.
Tue May  9 22:48:32 2023	Record: 165 moving-out, 1454 moving-in and 4696 deletes made while the cleansing of 20140110 day data.
Tue May  9 22:48:35 2023	Record: 122 moving-out, 1876 moving-in and 2612 deletes made while the cleansing of 20140111 day data.
Tue May  9 22:48:40 2023	Record: 164 moving-out, 2236 moving-in and 3162 deletes made while the cleansing of 20140112 day data.
Tue May  9 22:48:42 2023	Record: 265 moving-out, 2783 moving-in and 4804 deletes made while the cleansing of 20140113 day data.
Tue May  9 22:48:44 2023	Record: 319 moving-out, 2557 moving-in and 5601 deletes made while the cleansing of 20140114 day data.
Tue May  9 22:48:47 2023	Record: 208 moving-out, 2469 moving-in and 5838 deletes made while the cleansing of 20140115 day data.
Tue May  9 22:48:49 2023	Record: 238 moving-out, 934 moving-in and 5508 deletes made while the cleansing of 20140116 day data.
Tue May  9 22:48:52 2023	Record: 35 moving-out, 772 moving-in and 1183 deletes made while the cleansing of 20140117 day data.
Tue May  9 22:48:58 2023	Record: 27 moving-out, 944 moving-in and 751 deletes made while the cleansing of 20140118 day data.
Tue May  9 22:49:00 2023	Record: 46 moving-out, 1938 moving-in and 754 deletes made while the cleansing of 20140119 day data.
Tue May  9 22:49:02 2023	Record: 70 moving-out, 3082 moving-in and 1288 deletes made while the cleansing of 20140120 day data.
Tue May  9 22:49:05 2023	Record: 41 moving-out, 2974 moving-in and 1422 deletes made while the cleansing of 20140121 day data.
Tue May  9 22:49:07 2023	Record: 0 moving-out, 2377 moving-in and 1496 deletes made while the cleansing of 20140122 day data.
Tue May  9 22:49:10 2023	Record: 102 moving-out, 2694 moving-in and 3001 deletes made while the cleansing of 20140126 day data.
Tue May  9 22:49:18 2023	Record: 311 moving-out, 3607 moving-in and 5950 deletes made while the cleansing of 20140127 day data.
Tue May  9 22:49:19 2023	Record: 278 moving-out, 2940 moving-in and 6044 deletes made while the cleansing of 20140128 day data.
Tue May  9 22:49:22 2023	Record: 278 moving-out, 2597 moving-in and 5807 deletes made while the cleansing of 20140129 day data.
Tue May  9 22:49:25 2023	Record: 158 moving-out, 2430 moving-in and 3259 deletes made while the cleansing of 20140130 day data.
Tue May  9 22:49:26 2023	Record: 154 moving-out, 1775 moving-in and 4021 deletes made while the cleansing of 20140131 day data.
Tue May  9 22:49:29 2023	Record: 115 moving-out, 2308 moving-in and 2804 deletes made while the cleansing of 20140201 day data.
Tue May  9 22:49:31 2023	Record: 156 moving-out, 2848 moving-in and 3239 deletes made while the cleansing of 20140202 day data.
Tue May  9 22:49:34 2023	Record: 209 moving-out, 3803 moving-in and 4732 deletes made while the cleansing of 20140203 day data.
Tue May  9 22:49:37 2023	Record: 152 moving-out, 4044 moving-in and 5429 deletes made while the cleansing of 20140204 day data.
Tue May  9 22:49:44 2023	Record: 185 moving-out, 3416 moving-in and 5046 deletes made while the cleansing of 20140205 day data.
Tue May  9 22:49:46 2023	Record: 224 moving-out, 2830 moving-in and 4840 deletes made while the cleansing of 20140206 day data.
Tue May  9 22:49:49 2023	Record: 109 moving-out, 2374 moving-in and 4559 deletes made while the cleansing of 20140207 day data.
Tue May  9 22:49:52 2023	Record: 77 moving-out, 2382 moving-in and 2593 deletes made while the cleansing of 20140208 day data.
Tue May  9 22:49:55 2023	Record: 145 moving-out, 2872 moving-in and 2965 deletes made while the cleansing of 20140209 day data.
Tue May  9 22:49:58 2023	Record: 290 moving-out, 3700 moving-in and 5458 deletes made while the cleansing of 20140210 day data.
Tue May  9 22:50:01 2023	Record: 283 moving-out, 3868 moving-in and 6053 deletes made while the cleansing of 20140211 day data.
Tue May  9 22:50:08 2023	Record: 251 moving-out, 3007 moving-in and 5473 deletes made while the cleansing of 20140212 day data.
Tue May  9 22:50:11 2023	Record: 295 moving-out, 2913 moving-in and 5081 deletes made while the cleansing of 20140213 day data.
Tue May  9 22:50:14 2023	Record: 159 moving-out, 2115 moving-in and 4786 deletes made while the cleansing of 20140214 day data.
Tue May  9 22:50:17 2023	Record: 68 moving-out, 2009 moving-in and 3051 deletes made while the cleansing of 20140215 day data.
Tue May  9 22:50:19 2023	Record: 103 moving-out, 3062 moving-in and 2827 deletes made while the cleansing of 20140216 day data.
Tue May  9 22:50:23 2023	Record: 283 moving-out, 3218 moving-in and 5370 deletes made while the cleansing of 20140217 day data.
Tue May  9 22:50:26 2023	Record: 287 moving-out, 3995 moving-in and 5734 deletes made while the cleansing of 20140218 day data.
Tue May  9 22:50:28 2023	Record: 425 moving-out, 3615 moving-in and 5963 deletes made while the cleansing of 20140219 day data.
Tue May  9 22:50:31 2023	Record: 221 moving-out, 2100 moving-in and 5498 deletes made while the cleansing of 20140220 day data.
Tue May  9 22:50:37 2023	Record: 208 moving-out, 2369 moving-in and 4608 deletes made while the cleansing of 20140221 day data.
Tue May  9 22:50:40 2023	Record: 101 moving-out, 2249 moving-in and 2862 deletes made while the cleansing of 20140222 day data.
Tue May  9 22:50:43 2023	Record: 163 moving-out, 1973 moving-in and 3433 deletes made while the cleansing of 20140223 day data.
Tue May  9 22:50:46 2023	Record: 265 moving-out, 3509 moving-in and 5639 deletes made while the cleansing of 20140224 day data.
Tue May  9 22:50:49 2023	Record: 200 moving-out, 3587 moving-in and 5951 deletes made while the cleansing of 20140225 day data.
Tue May  9 22:50:51 2023	Record: 190 moving-out, 2205 moving-in and 5613 deletes made while the cleansing of 20140226 day data.
Tue May  9 22:50:53 2023	Record: 39 moving-out, 3131 moving-in and 1527 deletes made while the cleansing of 20140227 day data.
Tue May  9 22:50:59 2023	Record: 181 moving-out, 2049 moving-in and 4698 deletes made while the cleansing of 20140228 day data.
Tue May  9 22:51:02 2023	Record: 264 moving-out, 1304 moving-in and 2908 deletes made while the cleansing of 20140301 day data.
Tue May  9 22:51:05 2023	Record: 61 moving-out, 3160 moving-in and 804 deletes made while the cleansing of 20140302 day data.
Tue May  9 22:51:07 2023	Record: 435 moving-out, 4121 moving-in and 5154 deletes made while the cleansing of 20140303 day data.
Tue May  9 22:51:10 2023	Record: 340 moving-out, 3800 moving-in and 5486 deletes made while the cleansing of 20140304 day data.
Tue May  9 22:51:13 2023	Record: 377 moving-out, 3363 moving-in and 5460 deletes made while the cleansing of 20140305 day data.
Tue May  9 22:51:15 2023	Record: 233 moving-out, 3191 moving-in and 5612 deletes made while the cleansing of 20140306 day data.
Tue May  9 22:51:22 2023	Record: 177 moving-out, 1935 moving-in and 4874 deletes made while the cleansing of 20140307 day data.
Tue May  9 22:51:25 2023	Record: 112 moving-out, 2825 moving-in and 2884 deletes made while the cleansing of 20140308 day data.
Tue May  9 22:51:27 2023	Record: 141 moving-out, 2942 moving-in and 3439 deletes made while the cleansing of 20140309 day data.
Tue May  9 22:51:31 2023	Record: 299 moving-out, 4241 moving-in and 5662 deletes made while the cleansing of 20140310 day data.
Tue May  9 22:51:34 2023	Record: 315 moving-out, 4494 moving-in and 5384 deletes made while the cleansing of 20140311 day data.
Tue May  9 22:51:36 2023	Record: 288 moving-out, 2165 moving-in and 5310 deletes made while the cleansing of 20140312 day data.
Tue May  9 22:51:38 2023	Record: 367 moving-out, 2886 moving-in and 5057 deletes made while the cleansing of 20140313 day data.
Tue May  9 22:51:42 2023	Record: 142 moving-out, 3047 moving-in and 2819 deletes made while the cleansing of 20140314 day data.
Tue May  9 22:51:48 2023	Record: 196 moving-out, 2472 moving-in and 3088 deletes made while the cleansing of 20140315 day data.
Tue May  9 22:51:51 2023	Record: 168 moving-out, 3209 moving-in and 3034 deletes made while the cleansing of 20140316 day data.
Tue May  9 22:51:54 2023	Record: 272 moving-out, 4021 moving-in and 5174 deletes made while the cleansing of 20140317 day data.
Tue May  9 22:51:57 2023	Record: 0 moving-out, 2683 moving-in and 5654 deletes made while the cleansing of 20140318 day data.
Tue May  9 22:52:00 2023	Record: 277 moving-out, 2949 moving-in and 5383 deletes made while the cleansing of 20140320 day data.
Tue May  9 22:52:02 2023	Record: 206 moving-out, 2341 moving-in and 5067 deletes made while the cleansing of 20140321 day data.
Tue May  9 22:52:05 2023	Record: 142 moving-out, 2233 moving-in and 2825 deletes made while the cleansing of 20140322 day data.
Tue May  9 22:52:08 2023	Record: 209 moving-out, 3006 moving-in and 3010 deletes made while the cleansing of 20140323 day data.
Tue May  9 22:52:14 2023	Record: 470 moving-out, 3858 moving-in and 5406 deletes made while the cleansing of 20140324 day data.
Tue May  9 22:52:18 2023	Record: 244 moving-out, 3261 moving-in and 5345 deletes made while the cleansing of 20140325 day data.
Tue May  9 22:52:23 2023	Record: 256 moving-out, 3505 moving-in and 5450 deletes made while the cleansing of 20140326 day data.
Tue May  9 22:52:26 2023	Record: 186 moving-out, 2753 moving-in and 5380 deletes made while the cleansing of 20140327 day data.
Tue May  9 22:52:29 2023	Record: 121 moving-out, 1966 moving-in and 4342 deletes made while the cleansing of 20140328 day data.
Tue May  9 22:52:32 2023	Record: 171 moving-out, 2502 moving-in and 2840 deletes made while the cleansing of 20140329 day data.
Tue May  9 22:52:35 2023	Record: 209 moving-out, 2885 moving-in and 2682 deletes made while the cleansing of 20140330 day data.
Tue May  9 22:52:41 2023	Record: 337 moving-out, 3390 moving-in and 4943 deletes made while the cleansing of 20140331 day data.
Tue May  9 22:52:44 2023	Record: 358 moving-out, 2993 moving-in and 4875 deletes made while the cleansing of 20140401 day data.
Tue May  9 22:52:48 2023	Record: 180 moving-out, 4868 moving-in and 5191 deletes made while the cleansing of 20140402 day data.
Tue May  9 22:52:50 2023	Record: 183 moving-out, 2853 moving-in and 5623 deletes made while the cleansing of 20140403 day data.
Tue May  9 22:52:54 2023	Record: 139 moving-out, 2728 moving-in and 3339 deletes made while the cleansing of 20140404 day data.
Tue May  9 22:52:57 2023	Record: 173 moving-out, 2397 moving-in and 3786 deletes made while the cleansing of 20140405 day data.
Tue May  9 22:52:59 2023	Record: 178 moving-out, 3567 moving-in and 3175 deletes made while the cleansing of 20140406 day data.
Tue May  9 22:53:03 2023	Record: 270 moving-out, 3880 moving-in and 5537 deletes made while the cleansing of 20140407 day data.
Tue May  9 22:53:09 2023	Record: 136 moving-out, 3906 moving-in and 4332 deletes made while the cleansing of 20140408 day data.
Tue May  9 22:53:13 2023	Record: 244 moving-out, 3644 moving-in and 7154 deletes made while the cleansing of 20140409 day data.
Tue May  9 22:53:16 2023	Record: 136 moving-out, 3291 moving-in and 6180 deletes made while the cleansing of 20140410 day data.
Tue May  9 22:53:20 2023	Record: 117 moving-out, 2200 moving-in and 5316 deletes made while the cleansing of 20140411 day data.
Tue May  9 22:53:23 2023	Record: 123 moving-out, 2615 moving-in and 2943 deletes made while the cleansing of 20140412 day data.
Tue May  9 22:53:26 2023	Record: 124 moving-out, 3323 moving-in and 3046 deletes made while the cleansing of 20140413 day data.
Tue May  9 22:53:29 2023	Record: 220 moving-out, 4297 moving-in and 5117 deletes made while the cleansing of 20140414 day data.
Tue May  9 22:53:36 2023	Record: 256 moving-out, 4210 moving-in and 5355 deletes made while the cleansing of 20140415 day data.
Tue May  9 22:53:39 2023	Record: 382 moving-out, 3950 moving-in and 5077 deletes made while the cleansing of 20140416 day data.
Tue May  9 22:53:42 2023	Record: 152 moving-out, 2622 moving-in and 5363 deletes made while the cleansing of 20140417 day data.
Tue May  9 22:53:45 2023	Record: 117 moving-out, 2637 moving-in and 4371 deletes made while the cleansing of 20140418 day data.
Tue May  9 22:53:47 2023	Record: 97 moving-out, 2427 moving-in and 2887 deletes made while the cleansing of 20140419 day data.
Tue May  9 22:53:50 2023	Record: 79 moving-out, 2460 moving-in and 3193 deletes made while the cleansing of 20140420 day data.
Tue May  9 22:53:53 2023	Record: 399 moving-out, 3776 moving-in and 4928 deletes made while the cleansing of 20140421 day data.
Tue May  9 22:53:57 2023	Record: 257 moving-out, 3984 moving-in and 6071 deletes made while the cleansing of 20140422 day data.
Tue May  9 22:54:05 2023	Record: 409 moving-out, 3026 moving-in and 5868 deletes made while the cleansing of 20140423 day data.
Tue May  9 22:54:07 2023	Record: 158 moving-out, 2782 moving-in and 3485 deletes made while the cleansing of 20140424 day data.
Tue May  9 22:54:10 2023	Record: 234 moving-out, 2642 moving-in and 4857 deletes made while the cleansing of 20140425 day data.
Tue May  9 22:54:12 2023	Record: 289 moving-out, 2225 moving-in and 2806 deletes made while the cleansing of 20140426 day data.
Tue May  9 22:54:16 2023	Record: 212 moving-out, 2875 moving-in and 2680 deletes made while the cleansing of 20140427 day data.
Tue May  9 22:54:19 2023	Record: 276 moving-out, 3628 moving-in and 4980 deletes made while the cleansing of 20140428 day data.
Tue May  9 22:54:23 2023	Record: 217 moving-out, 3667 moving-in and 5450 deletes made while the cleansing of 20140429 day data.
Tue May  9 22:54:27 2023	Record: 193 moving-out, 2997 moving-in and 5141 deletes made while the cleansing of 20140430 day data.
Tue May  9 22:54:33 2023	Record: 162 moving-out, 2348 moving-in and 4683 deletes made while the cleansing of 20140501 day data.
Tue May  9 22:54:36 2023	Record: 99 moving-out, 2173 moving-in and 4621 deletes made while the cleansing of 20140502 day data.
Tue May  9 22:54:39 2023	Record: 87 moving-out, 2393 moving-in and 2884 deletes made while the cleansing of 20140503 day data.
Tue May  9 22:54:41 2023	Record: 132 moving-out, 3086 moving-in and 3144 deletes made while the cleansing of 20140504 day data.
Tue May  9 22:54:45 2023	Record: 230 moving-out, 4242 moving-in and 5311 deletes made while the cleansing of 20140505 day data.
Tue May  9 22:54:48 2023	Record: 207 moving-out, 3784 moving-in and 5883 deletes made while the cleansing of 20140506 day data.
Tue May  9 22:54:51 2023	Record: 284 moving-out, 3554 moving-in and 5472 deletes made while the cleansing of 20140507 day data.
Tue May  9 22:54:55 2023	Record: 252 moving-out, 2967 moving-in and 5051 deletes made while the cleansing of 20140508 day data.
Tue May  9 22:54:57 2023	Record: 221 moving-out, 2385 moving-in and 4645 deletes made while the cleansing of 20140509 day data.
Tue May  9 22:55:05 2023	Record: 124 moving-out, 2246 moving-in and 3092 deletes made while the cleansing of 20140510 day data.
Tue May  9 22:55:08 2023	Record: 181 moving-out, 3038 moving-in and 2909 deletes made while the cleansing of 20140511 day data.
Tue May  9 22:55:11 2023	Record: 218 moving-out, 3784 moving-in and 5648 deletes made while the cleansing of 20140512 day data.
Tue May  9 22:55:13 2023	Record: 269 moving-out, 4134 moving-in and 5585 deletes made while the cleansing of 20140513 day data.
Tue May  9 22:55:16 2023	Record: 255 moving-out, 3626 moving-in and 5495 deletes made while the cleansing of 20140514 day data.
Tue May  9 22:55:18 2023	Record: 244 moving-out, 2687 moving-in and 5138 deletes made while the cleansing of 20140515 day data.
Tue May  9 22:55:21 2023	Record: 182 moving-out, 1919 moving-in and 4238 deletes made while the cleansing of 20140516 day data.
Tue May  9 22:55:27 2023	Record: 116 moving-out, 2090 moving-in and 2797 deletes made while the cleansing of 20140517 day data.
Tue May  9 22:55:30 2023	Record: 156 moving-out, 2526 moving-in and 2876 deletes made while the cleansing of 20140518 day data.
Tue May  9 22:55:34 2023	Record: 320 moving-out, 3322 moving-in and 5163 deletes made while the cleansing of 20140519 day data.
Tue May  9 22:55:37 2023	Record: 337 moving-out, 3771 moving-in and 5889 deletes made while the cleansing of 20140520 day data.
Tue May  9 22:55:40 2023	Record: 246 moving-out, 3556 moving-in and 5362 deletes made while the cleansing of 20140521 day data.
Tue May  9 22:55:42 2023	Record: 222 moving-out, 2948 moving-in and 4955 deletes made while the cleansing of 20140522 day data.
Tue May  9 22:55:45 2023	Record: 199 moving-out, 2384 moving-in and 4410 deletes made while the cleansing of 20140523 day data.
Tue May  9 22:55:53 2023	Record: 212 moving-out, 2109 moving-in and 2819 deletes made while the cleansing of 20140524 day data.
Tue May  9 22:55:55 2023	Record: 437 moving-out, 2575 moving-in and 2894 deletes made while the cleansing of 20140525 day data.
Tue May  9 22:55:58 2023	Record: 316 moving-out, 3822 moving-in and 3721 deletes made while the cleansing of 20140526 day data.
Tue May  9 22:56:01 2023	Record: 352 moving-out, 3673 moving-in and 5466 deletes made while the cleansing of 20140527 day data.
Tue May  9 22:56:04 2023	Record: 193 moving-out, 3083 moving-in and 5132 deletes made while the cleansing of 20140528 day data.
Tue May  9 22:56:07 2023	Record: 153 moving-out, 2545 moving-in and 4656 deletes made while the cleansing of 20140529 day data.
Tue May  9 22:56:09 2023	Record: 149 moving-out, 2017 moving-in and 3971 deletes made while the cleansing of 20140530 day data.
Tue May  9 22:56:12 2023	Record: 65 moving-out, 2009 moving-in and 2762 deletes made while the cleansing of 20140531 day data.
Tue May  9 22:56:19 2023	Record: 156 moving-out, 2471 moving-in and 2976 deletes made while the cleansing of 20140601 day data.
Tue May  9 22:56:21 2023	Record: 316 moving-out, 3570 moving-in and 4741 deletes made while the cleansing of 20140602 day data.
Tue May  9 22:56:25 2023	Record: 470 moving-out, 3742 moving-in and 5228 deletes made while the cleansing of 20140603 day data.
Tue May  9 22:56:28 2023	Record: 312 moving-out, 3296 moving-in and 4924 deletes made while the cleansing of 20140604 day data.
Tue May  9 22:56:30 2023	Record: 315 moving-out, 2744 moving-in and 5042 deletes made while the cleansing of 20140605 day data.
Tue May  9 22:56:33 2023	Record: 141 moving-out, 2499 moving-in and 3740 deletes made while the cleansing of 20140606 day data.
Tue May  9 22:56:35 2023	Record: 131 moving-out, 2549 moving-in and 2884 deletes made while the cleansing of 20140607 day data.
Tue May  9 22:56:38 2023	Record: 195 moving-out, 3151 moving-in and 2843 deletes made while the cleansing of 20140608 day data.
Tue May  9 22:56:45 2023	Record: 191 moving-out, 4209 moving-in and 4926 deletes made while the cleansing of 20140609 day data.
Tue May  9 22:56:48 2023	Record: 247 moving-out, 4087 moving-in and 5343 deletes made while the cleansing of 20140610 day data.
Tue May  9 22:56:52 2023	Record: 165 moving-out, 4468 moving-in and 4957 deletes made while the cleansing of 20140611 day data.
Tue May  9 22:56:55 2023	Record: 216 moving-out, 3004 moving-in and 4778 deletes made while the cleansing of 20140612 day data.
Tue May  9 22:56:58 2023	Record: 180 moving-out, 2606 moving-in and 4261 deletes made while the cleansing of 20140613 day data.
Tue May  9 22:57:01 2023	Record: 203 moving-out, 2295 moving-in and 2562 deletes made while the cleansing of 20140614 day data.
Tue May  9 22:57:09 2023	Record: 138 moving-out, 3211 moving-in and 2862 deletes made while the cleansing of 20140615 day data.
Tue May  9 22:57:12 2023	Record: 231 moving-out, 3968 moving-in and 4867 deletes made while the cleansing of 20140616 day data.
Tue May  9 22:57:16 2023	Record: 257 moving-out, 3761 moving-in and 5313 deletes made while the cleansing of 20140617 day data.
Tue May  9 22:57:20 2023	Record: 204 moving-out, 3601 moving-in and 5046 deletes made while the cleansing of 20140618 day data.
Tue May  9 22:57:24 2023	Record: 177 moving-out, 2785 moving-in and 4767 deletes made while the cleansing of 20140619 day data.
Tue May  9 22:57:27 2023	Record: 141 moving-out, 2238 moving-in and 4618 deletes made while the cleansing of 20140620 day data.
Tue May  9 22:57:30 2023	Record: 134 moving-out, 2347 moving-in and 2485 deletes made while the cleansing of 20140621 day data.
Tue May  9 22:57:37 2023	Record: 122 moving-out, 2996 moving-in and 3213 deletes made while the cleansing of 20140622 day data.
Tue May  9 22:57:41 2023	Record: 264 moving-out, 3716 moving-in and 4506 deletes made while the cleansing of 20140623 day data.
Tue May  9 22:57:45 2023	Record: 220 moving-out, 3561 moving-in and 4862 deletes made while the cleansing of 20140624 day data.
Tue May  9 22:57:50 2023	Record: 302 moving-out, 3331 moving-in and 5075 deletes made while the cleansing of 20140625 day data.
Tue May  9 22:57:52 2023	Record: 322 moving-out, 2487 moving-in and 4585 deletes made while the cleansing of 20140626 day data.
Tue May  9 22:57:57 2023	Record: 146 moving-out, 1699 moving-in and 3929 deletes made while the cleansing of 20140627 day data.
Tue May  9 22:58:03 2023	Record: 204 moving-out, 2007 moving-in and 2241 deletes made while the cleansing of 20140628 day data.
Tue May  9 22:58:11 2023	Record: 124 moving-out, 2539 moving-in and 2687 deletes made while the cleansing of 20140629 day data.
Tue May  9 22:58:15 2023	Record: 209 moving-out, 3699 moving-in and 4358 deletes made while the cleansing of 20140630 day data.
Tue May  9 22:58:18 2023	Record: 240 moving-out, 3415 moving-in and 4558 deletes made while the cleansing of 20140701 day data.
Tue May  9 22:58:22 2023	Record: 215 moving-out, 3162 moving-in and 4671 deletes made while the cleansing of 20140702 day data.
Tue May  9 22:58:25 2023	Record: 166 moving-out, 2917 moving-in and 4663 deletes made while the cleansing of 20140703 day data.
Tue May  9 22:58:29 2023	Record: 208 moving-out, 3398 moving-in and 3764 deletes made while the cleansing of 20140704 day data.
Tue May  9 22:58:32 2023	Record: 114 moving-out, 2296 moving-in and 2657 deletes made while the cleansing of 20140705 day data.
Tue May  9 22:59:05 2023	Record: 170 moving-out, 3150 moving-in and 3179 deletes made while the cleansing of 20140706 day data.
Tue May  9 22:59:09 2023	Record: 272 moving-out, 3975 moving-in and 6191 deletes made while the cleansing of 20140707 day data.
Tue May  9 22:59:13 2023	Record: 236 moving-out, 3830 moving-in and 5187 deletes made while the cleansing of 20140708 day data.
